/dlm_data_19700101_015508.gdat:
Parameter ID, Timestamp, Data
6, 13799, 16091088.000000
7, 13749, 54.000000
8, 13749, -24980.000000
6, 13749, 16090704.000000
11, 13706, 198083.875000
10, 13706, -16090376.000000
9, 13706, -8045188.000000
7, 13699, 101.000000
8, 13699, -24886.000000
6, 13699, 16090328.000000
8, 13649, -24790.000000
7, 13649, -107.000000
6, 13649, 16089944.000000
11, 13606, 198074.875000
10, 13606, -16089608.000000
9, 13606, -8044804.000000
7, 13599, -59.000000
8, 13599, -24694.000000
6, 13599, 16089560.000000
7, 13549, -11.000000
8, 13549, -24598.000000
6, 13549, 16089176.000000
11, 13506, 198065.968750
10, 13506, -16088848.000000
9, 13506, -8044424.000000
7, 13499, 36.000000
8, 13499, -24504.000000
6, 13499, 16088800.000000
7, 13449, 84.000000
8, 13449, -24408.000000
6, 13449, 16088416.000000
11, 13406, 198056.968750
10, 13406, -16088080.000000
9, 13406, -8044040.000000
7, 13399, -125.000000
8, 13399, -24314.000000
6, 13399, 16088040.000000
7, 13349, -76.000000
8, 13349, -24216.000000
6, 13349, 16087648.000000
11, 13306, 198048.062500
10, 13306, -16087320.000000
9, 13306, -8043660.000000
7, 13299, -29.000000
8, 13299, -24122.000000
6, 13299, 16087272.000000
7, 13249, 19.000000
8, 13249, -24026.000000
6, 13249, 16086888.000000
11, 13206, 198039.156250
